customer_id,recency,frequency,monetary,R,F,M,RFM_SCORE,cluster,segment
62762,131,1,20,1,1,1,111,1,At Risk Customer
62893,59,1,4552,3,1,2,312,4,Regular Customer
62990,79,1,1092,3,1,1,311,4,Regular Customer
63140,43,1,2754,4,1,2,412,0,Regular Customer
63156,79,1,8244,3,1,3,313,4,Regular Customer
63181,128,1,9508,1,1,4,114,1,At Risk Customer
63208,102,1,2758,2,1,2,212,1,Regular Customer
63274,72,3,6873,3,2,3,323,4,Loyal Customer
63351,63,1,10860,3,1,4,314,4,Regular Customer
63475,87,1,8008,2,1,3,213,4,Regular Customer
63786,15,2,16898,5,1,5,515,0,Recent Customer
64099,128,1,3682,1,1,2,112,1,At Risk Customer
64444,81,1,802,3,1,1,311,4,Regular Customer
64575,27,1,7842,5,1,3,513,0,Recent Customer
64763,86,2,5737,2,1,3,213,4,Regular Customer
64931,127,5,23098,1,2,5,125,1,VIP Customer
65124,87,1,17388,2,1,5,215,4,Regular Customer
65149,113,1,5584,1,1,3,113,1,At Risk Customer
65210,113,1,5516,1,1,3,113,1,At Risk Customer
65249,108,1,7908,2,1,3,213,1,At Risk Customer
65471,113,1,19976,1,1,5,115,1,High Value Customer
65737,43,1,2664,4,1,2,412,0,Regular Customer
65740,72,2,23570,3,1,5,315,4,High Value Customer
65927,77,1,10386,3,1,4,314,4,Regular Customer
66052,85,1,3753,2,1,2,212,4,Regular Customer
66139,25,1,2530,5,1,2,512,0,Recent Customer
66238,53,1,2218,4,1,1,411,4,Regular Customer
66313,115,1,14715,1,1,5,115,1,At Risk Customer
66317,53,1,4680,4,1,3,413,4,Regular Customer
67015,66,2,11265,3,1,4,314,4,Regular Customer
67264,29,1,5538,5,1,3,513,0,Recent Customer
67301,46,1,9600,4,1,4,414,0,Regular Customer
67370,67,1,2553,3,1,2,312,4,Regular Customer
67712,100,2,2727,2,1,2,212,1,Regular Customer
67744,19,2,5305,5,1,3,513,0,Recent Customer
67803,138,1,6124,1,1,3,113,1,At Risk Customer
68085,130,2,7070,1,1,3,113,1,At Risk Customer
68087,12,1,17676,5,1,5,515,0,Recent Customer
68318,10,2,9372,5,1,4,514,0,Recent Customer
68418,5,1,4239,5,1,2,512,0,Recent Customer
68449,88,1,3758,2,1,2,212,4,Regular Customer
68557,87,2,8579,2,1,4,214,4,Regular Customer
68601,35,1,3865,4,1,2,412,0,Recent Customer
68646,19,1,2571,5,1,2,512,0,Recent Customer
68748,6,1,14004,5,1,5,515,0,Recent Customer
68759,65,1,7842,3,1,3,313,4,Regular Customer
68804,138,1,4452,1,1,2,112,1,At Risk Customer
69044,25,2,1349,5,1,1,511,0,Recent Customer
69072,75,1,4724,3,1,3,313,4,Regular Customer
69301,94,2,7010,2,1,3,213,1,Regular Customer
69442,45,2,33936,4,1,5,415,0,High Value Customer
69543,133,2,16535,1,1,5,115,1,At Risk Customer
69645,67,2,16483,3,1,5,315,4,Regular Customer
69804,108,1,8942,2,1,4,214,1,At Risk Customer
69880,121,1,2614,1,1,2,112,1,At Risk Customer
69982,10,1,4396,5,1,2,512,0,Recent Customer
70570,73,1,13509,3,1,4,314,4,Regular Customer
70678,136,1,12849,1,1,4,114,1,At Risk Customer
70888,35,1,14715,4,1,5,415,0,Recent Customer
70999,52,2,14309,4,1,5,415,4,Regular Customer
71167,6,1,10779,5,1,4,514,0,Recent Customer
71192,89,1,9278,2,1,4,214,4,Regular Customer
71272,89,2,14843,2,1,5,215,4,Regular Customer
71586,11,1,2467,5,1,2,512,0,Recent Customer
71689,33,1,10920,4,1,4,414,0,Recent Customer
71746,3,1,7736,5,1,3,513,0,Recent Customer
71753,51,1,2477,4,1,2,412,4,Regular Customer
71927,137,1,14433,1,1,5,115,1,At Risk Customer
72155,100,1,9045,2,1,4,214,1,Regular Customer
72194,31,1,2197,4,1,1,411,0,Recent Customer
72232,103,1,4850,2,1,3,213,1,Regular Customer
72254,77,2,28735,3,1,5,315,4,High Value Customer
72302,95,2,4969,2,1,3,213,1,Regular Customer
72373,44,1,4934,4,1,3,413,0,Regular Customer
72569,115,1,2796,1,1,2,112,1,At Risk Customer
72783,35,1,13842,4,1,5,415,0,Recent Customer
72828,87,1,7200,2,1,3,213,4,Regular Customer
72944,65,1,2200,3,1,1,311,4,Regular Customer
73029,79,1,4856,3,1,3,313,4,Regular Customer
73292,2,2,16788,5,1,5,515,0,Recent Customer
73306,34,6,69488,4,2,5,425,0,VIP Customer
73341,52,1,3430,4,1,2,412,4,Regular Customer
73356,69,1,2338,3,1,2,312,4,Regular Customer
73483,9,1,3352,5,1,2,512,0,Recent Customer
73501,68,1,12519,3,1,4,314,4,Regular Customer
73567,76,2,18005,3,1,5,315,4,Regular Customer
73635,58,1,1956,4,1,1,411,4,Regular Customer
73645,114,1,8313,1,1,4,114,1,At Risk Customer
73679,115,1,10443,1,1,4,114,1,At Risk Customer
73819,45,1,2280,4,1,1,411,0,Regular Customer
73856,103,3,30584,2,2,5,225,1,Loyal Customer
73867,11,1,1252,5,1,1,511,0,Recent Customer
73963,57,1,3740,4,1,2,412,4,Regular Customer
74080,105,1,2301,2,1,2,212,1,At Risk Customer
74260,61,1,4711,3,1,3,313,4,Regular Customer
74280,58,1,4122,4,1,2,412,4,Regular Customer
74404,79,1,1796,3,1,1,311,4,Regular Customer
74483,105,1,3142,2,1,2,212,1,At Risk Customer
74699,13,1,3340,5,1,2,512,0,Recent Customer
74832,59,1,7888,3,1,3,313,4,Regular Customer
74920,32,2,19445,4,1,5,415,0,High Value Customer
75424,29,10,76986,5,2,5,525,0,VIP Customer
75595,13,1,6084,5,1,3,513,0,Recent Customer
75630,9,3,13310,5,2,4,524,0,Loyal Customer
75653,122,1,4769,1,1,3,113,1,At Risk Customer
75826,52,1,8126,4,1,3,413,4,Regular Customer
76124,11,1,4155,5,1,2,512,0,Recent Customer
76301,52,2,2712,4,1,2,412,4,Regular Customer
76347,87,1,8358,2,1,4,214,4,Regular Customer
76475,53,1,2407,4,1,2,412,4,Regular Customer
76565,111,1,12804,2,1,4,214,1,At Risk Customer
76757,86,185,1174430,2,2,5,225,3,VIP Customer
76913,64,1,5434,3,1,3,313,4,Regular Customer
77032,3,2,26229,5,1,5,515,0,High Value Customer
77215,3,2,12627,5,1,4,514,0,Recent Customer
77253,119,1,12021,1,1,4,114,1,At Risk Customer
77261,3,1,17736,5,1,5,515,0,Recent Customer
77268,18,1,116,5,1,1,511,0,Recent Customer
77524,2,2,16088,5,1,5,515,0,Recent Customer
77659,115,2,19156,1,1,5,115,1,High Value Customer
77669,71,1,4887,3,1,3,313,4,Regular Customer
77868,35,1,13455,4,1,4,414,0,Recent Customer
78006,3,1,175,5,1,1,511,0,Recent Customer
78067,12,1,3411,5,1,2,512,0,Recent Customer
78383,87,1,2974,2,1,2,212,4,Regular Customer
78476,51,1,1580,4,1,1,411,4,Regular Customer
78755,31,1,1234,4,1,1,411,0,Recent Customer
78878,137,1,3568,1,1,2,112,1,At Risk Customer
78882,72,1,3160,3,1,2,312,4,Regular Customer
79201,137,1,17852,1,1,5,115,1,At Risk Customer
79279,87,1,8292,2,1,3,213,4,Regular Customer
79312,31,1,14072,4,1,5,415,0,Recent Customer
79452,95,2,20083,2,1,5,215,1,High Value Customer
79566,99,2,19388,2,1,5,215,1,High Value Customer
79681,119,1,2556,1,1,2,112,1,At Risk Customer
79721,52,3,42754,4,2,5,425,4,Loyal Customer
79743,74,3,23952,3,2,5,325,4,Loyal Customer
80034,35,1,17432,4,1,5,415,0,Recent Customer
80204,25,5,21432,5,2,5,525,0,VIP Customer
80244,25,1,193,5,1,1,511,0,Recent Customer
80267,4,1,15096,5,1,5,515,0,Recent Customer
80364,29,1,6588,5,1,3,513,0,Recent Customer
80434,120,1,4695,1,1,3,113,1,At Risk Customer
80580,64,1,12942,3,1,4,314,4,Regular Customer
80604,129,1,5566,1,1,3,113,1,At Risk Customer
80635,39,1,1629,4,1,1,411,0,Regular Customer
80964,22,1,4023,5,1,2,512,0,Recent Customer
81526,51,1,4101,4,1,2,412,4,Regular Customer
81638,59,2,11853,3,1,4,314,4,Regular Customer
81688,109,1,5979,2,1,3,213,1,At Risk Customer
81742,30,1,7508,5,1,3,513,0,Recent Customer
81811,121,2,18019,1,1,5,115,1,At Risk Customer
82009,26,1,2430,5,1,2,512,0,Recent Customer
82051,6,1,1830,5,1,1,511,0,Recent Customer
82084,29,1,10542,5,1,4,514,0,Recent Customer
82251,66,1,8604,3,1,4,314,4,Regular Customer
82318,73,4,41852,3,2,5,325,4,VIP Customer
82581,65,1,7162,3,1,3,313,4,Regular Customer
82759,32,1,6432,4,1,3,413,0,Recent Customer
82819,127,1,386,1,1,1,111,1,At Risk Customer
83052,67,1,6471,3,1,3,313,4,Regular Customer
83319,112,1,5577,1,1,3,113,1,At Risk Customer
83368,136,1,681,1,1,1,111,1,At Risk Customer
83600,4,4,16751,5,2,5,525,0,VIP Customer
83748,47,1,16412,4,1,5,415,4,Regular Customer
83823,87,1,2776,2,1,2,212,4,Regular Customer
84233,7,2,29124,5,1,5,515,0,High Value Customer
84275,89,1,112,2,1,1,211,4,Regular Customer
84327,109,1,2338,2,1,2,212,1,At Risk Customer
84494,8,1,11928,5,1,4,514,0,Recent Customer
84580,50,1,10821,4,1,4,414,4,Regular Customer
84646,11,1,2588,5,1,2,512,0,Recent Customer
84660,95,1,998,2,1,1,211,1,Regular Customer
84928,78,1,8166,3,1,3,313,4,Regular Customer
85201,71,5,28319,3,2,5,325,4,VIP Customer
85383,65,2,8406,3,1,4,314,4,Regular Customer
85555,108,1,3608,2,1,2,212,1,At Risk Customer
85658,51,2,18812,4,1,5,415,4,High Value Customer
85734,66,15,110069,3,2,5,325,4,VIP Customer
85916,53,1,2098,4,1,1,411,4,Regular Customer
86005,44,1,1374,4,1,1,411,0,Regular Customer
86049,42,1,4230,4,1,2,412,0,Regular Customer
86082,78,1,3661,3,1,2,312,4,Regular Customer
86123,94,1,3422,2,1,2,212,1,Regular Customer
86403,23,1,9674,5,1,4,514,0,Recent Customer
86444,99,1,1727,2,1,1,211,1,Regular Customer
86609,113,1,1331,1,1,1,111,1,At Risk Customer
86669,105,1,80,2,1,1,211,1,At Risk Customer
86690,23,1,3656,5,1,2,512,0,Recent Customer
86810,57,1,2336,4,1,2,412,4,Regular Customer
86982,82,1,4742,3,1,3,313,4,Regular Customer
87226,25,1,19400,5,1,5,515,0,High Value Customer
87364,131,2,21486,1,1,5,115,1,High Value Customer
87380,16,1,9002,5,1,4,514,0,Recent Customer
87559,53,1,4395,4,1,2,412,4,Regular Customer
87660,100,1,7566,2,1,3,213,1,Regular Customer
87886,29,1,14960,5,1,5,515,0,Recent Customer
87891,18,1,14805,5,1,5,515,0,Recent Customer
88182,33,1,11696,4,1,4,414,0,Recent Customer
88183,44,1,5924,4,1,3,413,0,Regular Customer
88361,21,1,472,5,1,1,511,0,Recent Customer
88427,32,1,3601,4,1,2,412,0,Recent Customer
88696,134,1,268,1,1,1,111,1,At Risk Customer
88841,108,1,1824,2,1,1,211,1,At Risk Customer
88920,7,1,6262,5,1,3,513,0,Recent Customer
89000,106,1,152,2,1,1,211,1,At Risk Customer
89237,85,1,4491,2,1,2,212,4,Regular Customer
89426,27,1,6530,5,1,3,513,0,Recent Customer
89656,92,1,12264,2,1,4,214,4,Regular Customer
89783,52,2,4677,4,1,3,413,4,Regular Customer
89882,46,1,4172,4,1,2,412,0,Regular Customer
90080,133,1,10914,1,1,4,114,1,At Risk Customer
90093,89,1,3870,2,1,2,212,4,Regular Customer
90186,16,1,11241,5,1,4,514,0,Recent Customer
90253,118,1,11715,1,1,4,114,1,At Risk Customer
90352,95,1,11823,2,1,4,214,1,Regular Customer
90496,108,2,7450,2,1,3,213,1,At Risk Customer
90565,81,1,35,3,1,1,311,4,Regular Customer
90902,53,1,1301,4,1,1,411,4,Regular Customer
91370,107,1,2040,2,1,1,211,1,At Risk Customer
91900,103,1,3754,2,1,2,212,1,Regular Customer
91913,39,1,6818,4,1,3,413,0,Regular Customer
92098,137,1,4224,1,1,2,112,1,At Risk Customer
92159,53,1,3904,4,1,2,412,4,Regular Customer
92347,102,1,6452,2,1,3,213,1,Regular Customer
92384,134,2,14143,1,1,5,115,1,At Risk Customer
93232,134,1,7392,1,1,3,113,1,At Risk Customer
93328,15,1,3053,5,1,2,512,0,Recent Customer
93424,3,1,7602,5,1,3,513,0,Recent Customer
93652,12,1,4950,5,1,3,513,0,Recent Customer
93887,137,1,14980,1,1,5,115,1,At Risk Customer
93978,81,1,5091,3,1,3,313,4,Regular Customer
94030,54,4,45962,4,2,5,425,4,VIP Customer
94071,63,1,19636,3,1,5,315,4,High Value Customer
94177,101,1,10848,2,1,4,214,1,Regular Customer
94182,45,1,7401,4,1,3,413,0,Regular Customer
94235,55,1,13568,4,1,4,414,4,Regular Customer
94463,79,2,25451,3,1,5,315,4,High Value Customer
94529,120,1,6624,1,1,3,113,1,At Risk Customer
94751,134,1,4628,1,1,2,112,1,At Risk Customer
94832,118,1,2064,1,1,1,111,1,At Risk Customer
94994,72,1,546,3,1,1,311,4,Regular Customer
95059,36,1,417,4,1,1,411,0,Recent Customer
95090,63,1,12316,3,1,4,314,4,Regular Customer
95161,51,1,2708,4,1,2,412,4,Regular Customer
95233,106,1,10113,2,1,4,214,1,At Risk Customer
95536,111,1,17964,2,1,5,215,1,At Risk Customer
95794,106,1,1918,2,1,1,211,1,At Risk Customer
96196,52,1,2652,4,1,2,412,4,Regular Customer
96387,27,1,1905,5,1,1,511,0,Recent Customer
96558,50,1,6530,4,1,3,413,4,Regular Customer
96640,46,1,7698,4,1,3,413,0,Regular Customer
96705,115,1,8712,1,1,4,114,1,At Risk Customer
96947,62,1,4405,3,1,2,312,4,Regular Customer
97209,132,1,9096,1,1,4,114,1,At Risk Customer
97480,65,1,13950,3,1,5,315,4,Regular Customer
97675,64,12,75037,3,2,5,325,4,VIP Customer
97865,22,1,14265,5,1,5,515,0,Recent Customer
97992,88,1,19976,2,1,5,215,4,High Value Customer
98071,112,6,37735,1,2,5,125,1,VIP Customer
98093,29,1,38,5,1,1,511,0,Recent Customer
98364,81,1,730,3,1,1,311,4,Regular Customer
98371,50,1,6636,4,1,3,413,4,Regular Customer
98492,42,1,4636,4,1,2,412,0,Regular Customer
98499,135,1,5925,1,1,3,113,1,At Risk Customer
98772,29,2,18503,5,1,5,515,0,High Value Customer
98799,16,1,3400,5,1,2,512,0,Recent Customer
98887,84,1,7402,3,1,3,313,4,Regular Customer
99015,53,1,688,4,1,1,411,4,Regular Customer
99081,19,1,828,5,1,1,511,0,Recent Customer
99160,6,1,14332,5,1,5,515,0,Recent Customer
99569,47,1,12348,4,1,4,414,4,Regular Customer
99589,11,1,4133,5,1,2,512,0,Recent Customer
99634,95,1,1608,2,1,1,211,1,Regular Customer
99661,127,1,3580,1,1,2,112,1,At Risk Customer
99743,115,1,401,1,1,1,111,1,At Risk Customer
99830,108,2,14474,2,1,5,215,1,At Risk Customer
99915,51,1,2728,4,1,2,412,4,Regular Customer
99962,40,1,3232,4,1,2,412,0,Regular Customer
100012,26,1,15192,5,1,5,515,0,Recent Customer
100020,114,1,2781,1,1,2,112,1,At Risk Customer
100067,53,1,1560,4,1,1,411,4,Regular Customer
100198,39,1,13512,4,1,4,414,0,Regular Customer
100439,15,1,1783,5,1,1,511,0,Recent Customer
100459,82,1,6720,3,1,3,313,4,Regular Customer
100539,102,1,2702,2,1,2,212,1,Regular Customer
100790,29,1,2079,5,1,1,511,0,Recent Customer
100809,63,3,20100,3,2,5,325,4,Loyal Customer
100840,107,1,1533,2,1,1,211,1,At Risk Customer
100852,43,1,18980,4,1,5,415,0,High Value Customer
100894,35,1,18004,4,1,5,415,0,Recent Customer
100988,82,2,2974,3,1,2,312,4,Regular Customer
101161,108,1,3921,2,1,2,212,1,At Risk Customer
101175,32,24,132668,4,2,5,425,0,VIP Customer
101483,131,1,9723,1,1,4,114,1,At Risk Customer
101633,16,1,9560,5,1,4,514,0,Recent Customer
101747,65,1,2354,3,1,2,312,4,Regular Customer
101821,18,1,10383,5,1,4,514,0,Recent Customer
102019,109,2,26760,2,1,5,215,1,High Value Customer
102227,6,1,10460,5,1,4,514,0,Recent Customer
102454,4,1,586,5,1,1,511,0,Recent Customer
102507,67,3,15117,3,2,5,325,4,Loyal Customer
102636,11,1,784,5,1,1,511,0,Recent Customer
102676,93,1,1400,2,1,1,211,1,Regular Customer
102742,115,1,54,1,1,1,111,1,At Risk Customer
102877,59,1,3861,3,1,2,312,4,Regular Customer
102957,25,1,4995,5,1,3,513,0,Recent Customer
103171,9,1,3188,5,1,2,512,0,Recent Customer
103408,68,1,14684,3,1,5,315,4,Regular Customer
103637,60,5,35705,3,2,5,325,4,VIP Customer
103744,31,1,13350,4,1,4,414,0,Recent Customer
103808,58,1,19500,4,1,5,415,4,High Value Customer
103993,52,2,17560,4,1,5,415,4,Regular Customer
104058,79,5,57205,3,2,5,325,4,VIP Customer
104182,117,1,3854,1,1,2,112,1,At Risk Customer
104260,9,1,1004,5,1,1,511,0,Recent Customer
104434,60,1,293,3,1,1,311,4,Regular Customer
104522,91,1,4365,2,1,2,212,4,Regular Customer
104560,55,1,10539,4,1,4,414,4,Regular Customer
104815,127,1,2770,1,1,2,112,1,At Risk Customer
104850,5,1,1096,5,1,1,511,0,Recent Customer
104866,49,1,2770,4,1,2,412,4,Regular Customer
104929,67,1,11192,3,1,4,314,4,Regular Customer
104974,121,2,14154,1,1,5,115,1,At Risk Customer
105003,57,1,4298,4,1,2,412,4,Regular Customer
105033,106,1,2408,2,1,2,212,1,At Risk Customer
105090,8,1,18312,5,1,5,515,0,Recent Customer
105164,84,1,2714,3,1,2,312,4,Regular Customer
105283,86,1,7160,2,1,3,213,4,Regular Customer
105465,20,1,7812,5,1,3,513,0,Recent Customer
105552,44,1,2103,4,1,1,411,0,Regular Customer
105693,32,1,6700,4,1,3,413,0,Recent Customer
105729,31,1,19884,4,1,5,415,0,High Value Customer
105795,100,1,4892,2,1,3,213,1,Regular Customer
105857,23,1,17432,5,1,5,515,0,Recent Customer
106106,127,1,4299,1,1,2,112,1,At Risk Customer
106381,44,1,1585,4,1,1,411,0,Regular Customer
106470,84,1,4741,3,1,3,313,4,Regular Customer
106515,83,1,205,3,1,1,311,4,Regular Customer
106554,60,1,15172,3,1,5,315,4,Regular Customer
106626,52,1,18292,4,1,5,415,4,Regular Customer
106733,107,1,7521,2,1,3,213,1,At Risk Customer
107007,44,1,17004,4,1,5,415,0,Regular Customer
107025,122,1,3920,1,1,2,112,1,At Risk Customer
107314,2,1,17140,5,1,5,515,0,Recent Customer
107692,7,1,5610,5,1,3,513,0,Recent Customer
107797,20,1,4680,5,1,3,513,0,Recent Customer
107935,124,1,3832,1,1,2,112,1,At Risk Customer
107944,91,1,1984,2,1,1,211,4,Regular Customer
107998,38,1,2826,4,1,2,412,0,Regular Customer
108101,122,1,1954,1,1,1,111,1,At Risk Customer
108464,95,1,11583,2,1,4,214,1,Regular Customer
108570,11,1,625,5,1,1,511,0,Recent Customer
108759,116,1,11660,1,1,4,114,1,At Risk Customer
108813,23,1,7724,5,1,3,513,0,Recent Customer
108868,50,1,999,4,1,1,411,4,Regular Customer
108972,105,1,11676,2,1,4,214,1,At Risk Customer
108997,3,1,9177,5,1,4,514,0,Recent Customer
109095,91,1,5799,2,1,3,213,4,Regular Customer
109106,120,1,8388,1,1,4,114,1,At Risk Customer
109184,45,6,45614,4,2,5,425,0,VIP Customer
109246,89,1,3903,2,1,2,212,4,Regular Customer
109293,23,1,5314,5,1,3,513,0,Recent Customer
109357,112,19,129117,1,2,5,125,1,VIP Customer
109408,105,1,5586,2,1,3,213,1,At Risk Customer
109433,77,1,4976,3,1,3,313,4,Regular Customer
109662,39,1,3682,4,1,2,412,0,Regular Customer
109670,64,1,2320,3,1,2,312,4,Regular Customer
109717,131,2,6192,1,1,3,113,1,At Risk Customer
109721,51,1,6958,4,1,3,413,4,Regular Customer
109826,135,1,16580,1,1,5,115,1,At Risk Customer
109850,39,1,848,4,1,1,411,0,Regular Customer
109926,59,1,3806,3,1,2,312,4,Regular Customer
109982,73,1,2468,3,1,2,312,4,Regular Customer
110014,103,1,3773,2,1,2,212,1,Regular Customer
110090,26,1,1322,5,1,1,511,0,Recent Customer
110227,4,1,1954,5,1,1,511,0,Recent Customer
110412,48,2,19663,4,1,5,415,4,High Value Customer
110481,7,1,3860,5,1,2,512,0,Recent Customer
110561,20,2,25851,5,1,5,515,0,High Value Customer
110606,44,1,4962,4,1,3,413,0,Regular Customer
110660,26,1,3352,5,1,2,512,0,Recent Customer
110905,33,1,14904,4,1,5,415,0,Recent Customer
111080,59,1,4809,3,1,3,313,4,Regular Customer
111209,50,1,2424,4,1,2,412,4,Regular Customer
111325,87,1,8661,2,1,4,214,4,Regular Customer
111382,53,1,843,4,1,1,411,4,Regular Customer
111668,74,1,7503,3,1,3,313,4,Regular Customer
111748,8,1,826,5,1,1,511,0,Recent Customer
112167,93,1,3893,2,1,2,212,1,Regular Customer
112253,33,1,1869,4,1,1,411,0,Recent Customer
112257,51,1,2412,4,1,2,412,4,Regular Customer
112323,92,1,73,2,1,1,211,4,Regular Customer
112417,102,1,12441,2,1,4,214,1,Regular Customer
112518,71,1,6372,3,1,3,313,4,Regular Customer
112578,43,1,13164,4,1,4,414,0,Regular Customer
112596,123,1,5548,1,1,3,113,1,At Risk Customer
112757,71,4,18122,3,2,5,325,4,VIP Customer
112855,79,1,1484,3,1,1,311,4,Regular Customer
113028,85,1,6306,2,1,3,213,4,Regular Customer
113137,40,3,17190,4,2,5,425,0,Loyal Customer
113314,44,1,1474,4,1,1,411,0,Regular Customer
113592,17,1,1168,5,1,1,511,0,Recent Customer
113634,52,1,15960,4,1,5,415,4,Regular Customer
113995,66,1,3300,3,1,2,312,4,Regular Customer
114108,27,1,7038,5,1,3,513,0,Recent Customer
114349,49,1,4962,4,1,3,413,4,Regular Customer
114403,46,1,7502,4,1,3,413,0,Regular Customer
114450,10,1,4658,5,1,3,513,0,Recent Customer
114828,7,1,265,5,1,1,511,0,Recent Customer
114903,114,1,10143,1,1,4,114,1,At Risk Customer
114915,42,1,7200,4,1,3,413,0,Regular Customer
115055,66,1,19844,3,1,5,315,4,High Value Customer
115257,42,5,32561,4,2,5,425,0,VIP Customer
115417,87,1,6200,2,1,3,213,4,Regular Customer
115573,31,1,1776,4,1,1,411,0,Recent Customer
115977,86,1,10251,2,1,4,214,4,Regular Customer
116086,123,2,24615,1,1,5,115,1,High Value Customer
116095,67,2,8959,3,1,4,314,4,Regular Customer
116133,92,1,1964,2,1,1,211,4,Regular Customer
116236,61,1,8610,3,1,4,314,4,Regular Customer
116272,85,1,3312,2,1,2,212,4,Regular Customer
116322,23,1,1802,5,1,1,511,0,Recent Customer
116458,58,1,3530,4,1,2,412,4,Regular Customer
116728,29,1,3696,5,1,2,512,0,Recent Customer
116771,28,1,1643,5,1,1,511,0,Recent Customer
116830,10,1,12400,5,1,4,514,0,Recent Customer
116997,81,1,4082,3,1,2,312,4,Regular Customer
117236,95,1,3292,2,1,2,212,1,Regular Customer
117422,117,2,28788,1,1,5,115,1,High Value Customer
117436,115,1,4995,1,1,3,113,1,At Risk Customer
117934,88,3,9063,2,2,4,224,4,Loyal Customer
117973,12,1,848,5,1,1,511,0,Recent Customer
118071,64,1,648,3,1,1,311,4,Regular Customer
118129,81,3,21223,3,2,5,325,4,Loyal Customer
118200,48,1,1800,4,1,1,411,4,Regular Customer
118234,27,1,9070,5,1,4,514,0,Recent Customer
118274,5,1,4738,5,1,3,513,0,Recent Customer
118319,14,1,1108,5,1,1,511,0,Recent Customer
118450,21,2,13520,5,1,4,514,0,Recent Customer
118487,105,1,12189,2,1,4,214,1,At Risk Customer
118543,80,1,6792,3,1,3,313,4,Regular Customer
118580,113,2,8844,1,1,4,114,1,At Risk Customer
118594,53,1,3050,4,1,2,412,4,Regular Customer
118734,103,1,2542,2,1,2,212,1,Regular Customer
118831,84,1,14412,3,1,5,315,4,Regular Customer
118899,70,2,4593,3,1,2,312,4,Regular Customer
118926,50,1,9861,4,1,4,414,4,Regular Customer
119044,12,1,2845,5,1,2,512,0,Recent Customer
119084,66,1,5880,3,1,3,313,4,Regular Customer
119139,29,1,3869,5,1,2,512,0,Recent Customer
119168,76,1,19844,3,1,5,315,4,High Value Customer
119328,88,1,5466,2,1,3,213,4,Regular Customer
119362,52,1,8838,4,1,4,414,4,Regular Customer
119389,52,10,59201,4,2,5,425,4,VIP Customer
119446,10,1,18020,5,1,5,515,0,Recent Customer
119455,135,1,9387,1,1,4,114,1,At Risk Customer
119531,9,1,5080,5,1,3,513,0,Recent Customer
119578,26,2,6244,5,1,3,513,0,Recent Customer
119770,85,1,12615,2,1,4,214,4,Regular Customer
119781,28,1,21,5,1,1,511,0,Recent Customer
119827,44,2,19946,4,1,5,415,0,High Value Customer
120036,92,1,3168,2,1,2,212,4,Regular Customer
120226,122,2,9835,1,1,4,114,1,At Risk Customer
120331,61,1,4053,3,1,2,312,4,Regular Customer
120444,61,3,6540,3,2,3,323,4,Loyal Customer
120511,129,1,7024,1,1,3,113,1,At Risk Customer
120532,130,1,5847,1,1,3,113,1,At Risk Customer
120601,60,1,3336,3,1,2,312,4,Regular Customer
120699,19,2,6590,5,1,3,513,0,Recent Customer
120959,133,1,134,1,1,1,111,1,At Risk Customer
121179,85,1,3355,2,1,2,212,4,Regular Customer
121214,81,1,1117,3,1,1,311,4,Regular Customer
121299,66,4,50388,3,2,5,325,4,VIP Customer
121320,9,2,7346,5,1,3,513,0,Recent Customer
121322,108,1,2415,2,1,2,212,1,At Risk Customer
121370,99,1,13384,2,1,4,214,1,Regular Customer
121481,6,2,825,5,1,1,511,0,Recent Customer
121688,109,11,56659,2,2,5,225,1,VIP Customer
121714,115,1,1592,1,1,1,111,1,At Risk Customer
121775,14,1,3284,5,1,2,512,0,Recent Customer
121914,72,2,16970,3,1,5,315,4,Regular Customer
121951,94,1,7550,2,1,3,213,1,Regular Customer
